Head Tracking Session: phase1_cycle1_1761458620691
Start Time: 2025-10-26T02:03:40.696245
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761458654265, -33.38, -2.91, 91.04, Down
1761458654336, -33.52, -2.26, 90.87, Down
1761458654381, -26.23, -4.76, 77.11, Down
1761458654430, -26.23, -3.88, 77.10, Down
1761458654479, -28.92, -15.08, 110.97, Left
1761458654530, -23.94, -29.96, 130.73, Left
1761458654636, -22.65, -29.19, 95.88, Left
1761458654681, -17.87, -20.88, 96.22, Left
1761458654739, -17.38, -21.75, 96.74, Left
1761458654786, -7.03, -23.32, 87.19, Left
1761458654864, -5.28, -11.37, 54.46, Left
1761458654914, -11.03, -2.80, 29.78, Down
1761458654963, -18.33, -0.88, 43.55, Down
1761458655011, -11.13, -3.99, 29.73, Down
1761458655059, -3.84, -7.65, 15.80, Forward
1761458655133, -11.23, -5.17, 30.17, Down
1761458655179, -12.21, -5.90, 65.83, Down
1761458655227, -16.72, -14.75, 66.39, Left
1761458655277, -13.14, -2.11, 31.77, Down
1761458655327, -16.82, 12.62, 12.49, Right
1761458655394, -18.40, 0.25, 45.87, Down
1761458655445, -11.40, 1.30, 38.04, Down
1761458655496, -11.42, 10.98, 4.90, Right
1761458655544, -18.41, 13.34, 19.14, Right
1761458655596, -28.67, 25.83, 13.17, Right
1761458655670, -21.58, 23.34, -1.82, Right
1761458655719, -21.37, 23.75, -1.80, Right
1761458655768, -18.32, 36.47, -36.24, Right
1761458655817, -19.23, 36.66, -35.68, Right
1761458655864, -22.52, 24.07, -1.60, Right
1761458655934, -19.66, 34.53, -17.07, Right
1761458655982, -13.69, 21.64, 1.40, Right
1761458656032, -6.64, 10.05, 20.67, Right
1761458656085, -4.33, 15.16, 3.01, Right
